"BEVOEGD_GEZAG_CODE","BEVOEGD_GEZAG_NAAM","INSTELLINGSCODE","INSTELLINGSNAAM","VESTIGINGSCODE","VESTIGINGSNAAM","GEMEENTENAAM","PLAATSNAAM","ERKENDEOPLEIDINGSCODE","INSTROOM_EINDDATUM","OPLEIDINGSEENHEIDCODE","EIGEN_OPLEIDINGSEENHEIDSLEUTEL","OPLEIDINGSEENHEID_NAAM","OPLEIDINGSEENHEID_INTERNATIONALE_NAAM","OPLEIDINGSEENHEID_SOORT","STUDIELAST","STUDIELASTEENHEID","NIVEAU","GRAAD","GRAADTOEVOEGING","ISCED","NLQF","EQF","VORM","ONDERDEEL","SUBONDERDEEL","BEKOSTIGINGSNIVEAU","GRONDSLAG_STUDIELAST","BEROEPSEISEN","OPLEIDINGSERKENNINGSKADER","INTENSIEFPROGRAMMA","BEKOSTIGINGSCODE","AANVULLENDE_EISEN","BEKOSTIGINGSDUUR","VESTIGINGSLICENTIE_BEGINDATUM","VESTIGINGSLICENTIE_EINDDATUM","ACCREDITATIE_BESLUITDATUM","ACCREDITATIE_BEGINDATUM","ACCREDITATIE_VERVALDATUM","ACCREDITATIE_AFBOUWDATUM","ACCREDITATIE_INLEVERDATUM","ACCREDITATIE_VOORWAARDENDATUM","ACCREDITATIE_INTREKKINGSDATUM","ACCREDITATIE_UITSTELDATUM","ACCREDITATIE_UITSTELREDEN","SAMENWERKENDEINSTELLINGEN"
"30274","Sticht. A'damse Hogeschool voor de Kunsten","21QA","Amsterdamse Hogeschool voor de Kunsten","21QA00","Amsterdamse Hogeschool voor de Kunsten; Amsterdam","Amsterdam","AMSTERDAM","44739",,"1001O5375",,"Muziek","Music","OPLEIDING",120,"ECTS_PUNT","HBO-MA","MASTER","OF_MUSIC",,"7","7","VOLTIJD","TAAL_EN_CULTUUR","OPLEIDINGEN_OP_HET_GEBIED_VAN_DE_KUNST","HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",24,2006-10-18,,2020-09-24,2020-09-24,,,2026-05-01,,,,,
"30274","Sticht. A'damse Hogeschool voor de Kunsten","21QA","Amsterdamse Hogeschool voor de Kunsten","21QA00","Amsterdamse Hogeschool voor de Kunsten; Amsterdam","Amsterdam","AMSTERDAM","44874",,"1001O5393",,"Theater","Theatre","OPLEIDING",120,"ECTS_PUNT","HBO-MA","MASTER","OF_ARTS",,"7","7","VOLTIJD","TAAL_EN_CULTUUR","OPLEIDINGEN_OP_HET_GEBIED_VAN_DE_KUNST","HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",24,2009-07-01,,2020-11-06,2020-11-06,,,2026-11-01,,,,,
"30274","Sticht. A'damse Hogeschool voor de Kunsten","21QA","Amsterdamse Hogeschool voor de Kunsten","21QA00","Amsterdamse Hogeschool voor de Kunsten; Amsterdam","Amsterdam","AMSTERDAM","49103",,"1001O5490",,"Choreografie","Choreography","OPLEIDING",120,"ECTS_PUNT","HBO-MA","MASTER","OF_ARTS",,"7","7","VOLTIJD","TAAL_EN_CULTUUR","OPLEIDINGEN_OP_HET_GEBIED_VAN_DE_KUNST","HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",24,2007-06-13,,2020-11-06,2020-11-06,,,2026-11-01,,,,,
"30274","Sticht. A'damse Hogeschool voor de Kunsten","21QA","Amsterdamse Hogeschool voor de Kunsten","21QA00","Amsterdamse Hogeschool voor de Kunsten; Amsterdam","Amsterdam","AMSTERDAM","49105",,"1001O5493",,"Opera","Opera","OPLEIDING",120,"ECTS_PUNT","HBO-MA","MASTER","OF_MUSIC",,"7","7","VOLTIJD","TAAL_EN_CULTUUR","OPLEIDINGEN_OP_HET_GEBIED_VAN_DE_KUNST","HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",24,2008-07-31,,2020-09-01,2020-09-01,,,2026-05-01,,,,,
"30274","Sticht. A'damse Hogeschool voor de Kunsten","21QA","Amsterdamse Hogeschool voor de Kunsten","21QA00","Amsterdamse Hogeschool voor de Kunsten; Amsterdam","Amsterdam","AMSTERDAM","49117",,"1001O5514",,"Kunsteducatie","Education in Arts","OPLEIDING",60,"ECTS_PUNT","HBO-MA","MASTER","OF_EDUCATION",,"7","7","DEELTIJD","ONDERWIJS","LERARENOPLEIDINGEN_OP_HET_GEBIED_VAN_DE_KUNST","HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",12,2006-09-01,,2024-02-16,2024-02-16,,,2029-11-01,,,,,
"30274","Sticht. A'damse Hogeschool voor de Kunsten","21QA","Amsterdamse Hogeschool voor de Kunsten","21QA00","Amsterdamse Hogeschool voor de Kunsten; Amsterdam","Amsterdam","AMSTERDAM","49138",,"1001O5543",,"DAS Creative Producing","DAS Creative Producing","OPLEIDING",60,"ECTS_PUNT","HBO-MA","MASTER","OF_ARTS",,"7","7","DEELTIJD","TAAL_EN_CULTUUR","OPLEIDINGEN_OP_HET_GEBIED_VAN_DE_KUNST","HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",12,2018-09-01,,2024-02-29,2024-02-29,,,2029-11-01,,,,,
"30274","Sticht. A'damse Hogeschool voor de Kunsten","21QA","Amsterdamse Hogeschool voor de Kunsten","21QA00","Amsterdamse Hogeschool voor de Kunsten; Amsterdam","Amsterdam","AMSTERDAM","49150",,"1001O5555",,"Applied Museum and Heritage Studies","Applied Museum and Heritage Studies","OPLEIDING",60,"ECTS_PUNT","HBO-MA","MASTER","OF_ARTS",,"7","7","DEELTIJD","TAAL_EN_CULTUUR",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",12,2020-09-01,,2020-08-19,2020-08-19,2026-08-19,,,,,,,
"30274","Sticht. A'damse Hogeschool voor de Kunsten","21QA","Amsterdamse Hogeschool voor de Kunsten","21QA00","Amsterdamse Hogeschool voor de Kunsten; Amsterdam","Amsterdam","AMSTERDAM","49150",,"1001O5555",,"Applied Museum and Heritage Studies","Applied Museum and Heritage Studies","OPLEIDING",60,"ECTS_PUNT","HBO-MA","MASTER","OF_ARTS",,"7","7","VOLTIJD","TAAL_EN_CULTUUR",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",12,2020-09-01,,2020-08-19,2020-08-19,2026-08-19,,,,,,,
"30274","Sticht. A'damse Hogeschool voor de Kunsten","21QA","Amsterdamse Hogeschool voor de Kunsten","21QA00","Amsterdamse Hogeschool voor de Kunsten; Amsterdam","Amsterdam","AMSTERDAM","80138",,"1001O8603",,"Technische Productie","Technical Production","OPLEIDING",120,"ECTS_PUNT","HBO-AD","ASSOCIATE_DEGREE",,,"5","5","VOLTIJD","TAAL_EN_CULTUUR","OPLEIDINGEN_OP_HET_GEBIED_VAN_DE_KUNST","HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","AANVULLENDE_EISEN",48,2017-09-01,,2022-03-07,2022-03-07,,,2027-11-01,,,,,
"30274","Sticht. A'damse Hogeschool voor de Kunsten","21QA","Amsterdamse Hogeschool voor de Kunsten","21QA00","Amsterdamse Hogeschool voor de Kunsten; Amsterdam","Amsterdam","AMSTERDAM","80160",,"1001O8647",,"Electronic Music","Electronic Music","OPLEIDING",120,"ECTS_PUNT","HBO-AD","ASSOCIATE_DEGREE",,,"5","5","VOLTIJD","TAAL_EN_CULTUUR","OPLEIDINGEN_OP_HET_GEBIED_VAN_DE_KUNST","HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","AANVULLENDE_EISEN",48,2019-09-01,,2025-07-23,,,,2032-05-01,,,,,
"30274","Sticht. A'damse Hogeschool voor de Kunsten","21QA","Amsterdamse Hogeschool voor de Kunsten","21QA00","Amsterdamse Hogeschool voor de Kunsten; Amsterdam","Amsterdam","AMSTERDAM","80168",,"1001O8658",,"Klassiek Ballet",,"OPLEIDING",120,"ECTS_PUNT","HBO-AD","ASSOCIATE_DEGREE",,,"5","5","VOLTIJD","TAAL_EN_CULTUUR","OPLEIDINGEN_OP_HET_GEBIED_VAN_DE_KUNST","HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","AANVULLENDE_EISEN",48,2020-07-30,,2026-01-28,,,,2031-11-01,,,,,
"30287","Theologische Universiteit Apeldoorn","21QO","Theologische Universiteit Apeldoorn","21QO00","Theologische Universiteit Apeldoorn; Apeldoorn","Apeldoorn","APELDOORN","56109",,"1001O5859",,"Theologie",,"OPLEIDING",180,"ECTS_PUNT","WO-BA","BACHELOR","OF_ARTS",,"6","6","VOLTIJD","TAAL_EN_CULTUUR",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",36,2002-09-01,,2020-03-31,2020-03-31,,,2025-11-01,,,2028-05-02,"ART_5_16_LID_4",
"30287","Theologische Universiteit Apeldoorn","21QO","Theologische Universiteit Apeldoorn","21QO00","Theologische Universiteit Apeldoorn; Apeldoorn","Apeldoorn","APELDOORN","60257",,"1001O6581",,"Theologie",,"OPLEIDING",180,"ECTS_PUNT","WO-MA","MASTER","OF_ARTS",,"7","7","VOLTIJD","TAAL_EN_CULTUUR",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",36,2002-09-01,,2020-03-31,2020-03-31,,,2025-11-01,,,2028-05-02,"ART_5_16_LID_4",
"30287","Theologische Universiteit Apeldoorn","21QO","Theologische Universiteit Apeldoorn","21QO00","Theologische Universiteit Apeldoorn; Apeldoorn","Apeldoorn","APELDOORN","60975",,"1001O7156",,"Herbronning Gereformeerde Theologie","Living Reformed Theology","OPLEIDING",60,"ECTS_PUNT","WO-MA","MASTER","OF_ARTS",,"7","7","DEELTIJD","TAAL_EN_CULTUUR",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",12,2021-09-01,,2022-09-01,2020-09-23,2026-09-23,,,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34116",,"1016O5014",,"Social Work","Social Work","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SOCIAL_WORK",,"6","6","VOLTIJD","GEDRAG_EN_MAATSCHAPPIJ",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2026-09-01,,2025-07-18,,,,2031-05-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34396",,"1001O3332",,"Chemie","Chemistry","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2023-03-17,2023-03-17,,,2029-05-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34397",,"1001O3352",,"Biologie en Medisch Laboratoriumonderzoek","Biology & Medical Laboratory Research","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2023-06-14,2023-06-14,,,2029-05-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34402",,"1001O3422",,"Commerciële Economie","Marketing Management","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","ECONOMIE",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2009-09-01,,2020-07-17,2020-07-17,,,2026-05-01,,,2027-11-02,"ART_5_16_LID_4",
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34405",,"1001O3499",,"Communicatie","Communication","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","ECONOMIE",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2009-09-01,,2020-07-17,2020-07-17,,,2026-05-01,,,2028-11-02,"ART_5_16_LID_4",
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34479",,"1001O3880",,"Informatica","Information Technology","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2024-09-01,,2025-01-07,,,,2030-11-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34479",,"1001O3880",,"Informatica","Information Technology","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DUAAL","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2021-01-01,2027-09-01,2025-01-07,,,,2030-11-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34479",,"1001O3880",,"Informatica","Information Technology","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2003-09-01,,2025-01-07,,,,2030-11-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34507",,"1001O3942",,"Toegepaste Psychologie","Applied Psychology","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DUAAL","GEDRAG_EN_MAATSCHAPPIJ",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2013-09-01,,2025-07-18,,,,2031-05-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34507",,"1001O3942",,"Toegepaste Psychologie","Applied Psychology","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","GEDRAG_EN_MAATSCHAPPIJ",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2007-02-01,,2025-07-18,,,,2031-05-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34538",,"1001O3979",,"Management in de Zorg","Health Care Management","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DUAAL","GEZONDHEIDSZORG",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","AANVULLENDE_EISEN",48,2009-09-01,,2021-11-24,2021-11-24,,,2027-05-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34560",,"1001O4006",,"Opleiding tot Verpleegkundige","Nursing","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","GEZONDHEIDSZORG",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2019-07-01,,2025-07-21,,,,2031-05-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34560",,"1001O4006",,"Opleiding tot Verpleegkundige","Nursing","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DUAAL","GEZONDHEIDSZORG",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2025-07-21,,,,2031-05-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34560",,"1001O4006",,"Opleiding tot Verpleegkundige","Nursing","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","GEZONDHEIDSZORG",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2025-07-21,,,,2031-05-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34570",,"1001O4046",,"Opleiding tot Fysiotherapeut","Physiotherapy","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","GEZONDHEIDSZORG",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2018-03-30,2018-03-30,,,2024-05-01,,,2025-11-02,"ART_5_16_LID_4",
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34608",2026-09-01,"1001O4115",,"Sociaal Werk",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SOCIAL_WORK",,"6","6","VOLTIJD","GEDRAG_EN_MAATSCHAPPIJ",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2017-09-01,2026-09-01,2025-07-18,,,,2031-05-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34609",,"1001O4124",,"Human Resource Management","Human Resource Management","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DEELTIJD","ECONOMIE",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2019-07-01,,2019-07-09,2019-07-09,,,2025-05-01,,,2026-11-02,"ART_5_16_LID_4",
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34609",,"1001O4124",,"Human Resource Management","Human Resource Management","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","VOLTIJD","ECONOMIE",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2019-07-09,2019-07-09,,,2025-05-01,,,2026-11-02,"ART_5_16_LID_4",
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34641",,"1001O4240",,"Sociaal-Juridische Dienstverlening","Social Legal Services","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_LAWS",,"6","6","VOLTIJD","RECHT",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2025-07-01,,,,2031-05-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34644",,"1001O4254",,"Vaktherapie",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","VOLTIJD","GEZONDHEIDSZORG",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","AANVULLENDE_EISEN",48,2018-09-01,,2023-06-19,2023-06-19,,,2029-05-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34808",,"1001O4377",,"Opleiding tot leraar Basisonderwijs","Education in Primary Schools (age 4 - 12)","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","DEELTIJD","ONDERWIJS",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2021-12-23,2021-12-23,,,2027-11-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34808",,"1001O4377",,"Opleiding tot leraar Basisonderwijs","Education in Primary Schools (age 4 - 12)","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","VOLTIJD","ONDERWIJS",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2021-12-23,2021-12-23,,,2027-11-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34940",,"1001O4526",,"Docent Dans","Dance in Education","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","DEELTIJD","ONDERWIJS","LERARENOPLEIDINGEN_OP_HET_GEBIED_VAN_DE_KUNST","HOOG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","AANVULLENDE_EISEN",48,2015-09-01,,2026-01-16,,,,2031-11-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","34940",,"1001O4526",,"Docent Dans","Dance in Education","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","VOLTIJD","ONDERWIJS","LERARENOPLEIDINGEN_OP_HET_GEBIED_VAN_DE_KUNST","HOOG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","AANVULLENDE_EISEN",48,2015-09-01,,2026-01-16,,,,2031-11-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","35388",,"1001O4918",,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in Gezondheidszorg en Welzijn","Teacher Education in Welfare and Health Care","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","DEELTIJD","ONDERWIJS",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2005-09-01,,2025-11-24,,,,2031-05-01,2027-11-24,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","35388",,"1001O4918",,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in Gezondheidszorg en Welzijn","Teacher Education in Welfare and Health Care","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","VOLTIJD","ONDERWIJS",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2025-11-24,,,,2031-05-01,2027-11-24,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","35421",,"1001O4954",,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in omgangskunde","Teacher Education in Social Skills","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","DEELTIJD","ONDERWIJS",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2025-11-27,,,,2031-05-01,2027-11-27,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","35421",,"1001O4954",,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in omgangskunde","Teacher Education in Social Skills","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","VOLTIJD","ONDERWIJS",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2025-11-27,,,,2031-05-01,2027-11-27,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","39112",,"1001O5117",,"Docent Muziek","Music in Education","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","VOLTIJD","ONDERWIJS","LERARENOPLEIDINGEN_OP_HET_GEBIED_VAN_DE_KUNST","HOOG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","AANVULLENDE_EISEN",48,2015-09-01,,2023-02-02,2023-02-02,,,2028-11-01,,,,,
"30163","Stichting Hogeschool Leiden","21RI","Hogeschool Leiden","21RI00","Hogeschool Leiden; Leiden","Leiden","LEIDEN","39205",,"1001O5176",,"HBO - Rechten","Law","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_LAWS",,"6","6","VOLTIJD","RECHT",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2003-09-01,,2020-09-17,2020-09-17,,,2026-05-01,,,,,
