"STUDIEJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","TYPE_HOGER_ONDERWIJS","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","OPLEIDINGSCODE_ACTUEEL","OPLEIDINGSNAAM_ACTUEEL","AANTAL_INGESCHREVENEN"
"2022","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","30028","B Landscape and Environment Management",221
"2022","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","34869","B Dier- en Veehouderij",85
"2022","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","34278","B Luchtvaarttechnologie",713
"2022","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","30020","B HBO-ICT",288
"2022","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","30026","B Mechatronica",376
"2022","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","34267","B Elektrotechniek",242
"2022","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","34268","B Technische Natuurkunde",311
"2022","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","34280","B Werktuigbouwkunde",597
"2022","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","34421","B Technische Bedrijfskunde",354
"2022","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","35168","B Toegepaste Wiskunde",216
"2022","Zuid-Holland","0505","Dordrecht","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","TECHNIEK","n.v.t. (techniek)","80091","Ad Engineering",16
"2022","Zuid-Holland","0505","Dordrecht","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","TECHNIEK","n.v.t. (techniek)","80121","Ad Integraal Bouwmanagement",15
"2022","Zuid-Holland","0505","Dordrecht","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","TECHNIEK","n.v.t. (techniek)","80133","Ad Logistiek Management",19
"2022","Zuid-Holland","0505","Dordrecht","reguliere inst.","associate degree","25BA","Christelijke Hogeschool Ede","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","80140","Ad Sociaal Werk",154
"2022","Zuid-Holland","0505","Dordrecht","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","80148","Ad Logistiek",8
"2022","Zuid-Holland","0505","Dordrecht","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","80142","Ad Pedagogisch Educatief Professional",46
"2022","Zuid-Holland","0505","Dordrecht","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","34808","B Opleiding tot leraar Basisonderwijs",423
"2022","Zuid-Holland","0513","Gouda","reguliere inst.","associate degree","15BK","Driestar educatief","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","80142","Ad Pedagogisch Educatief Professional",119
"2022","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","35158","B Pedagogiek",82
"2022","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","leraar basisonderwijs","34808","B Opleiding tot leraar Basisonderwijs",980
"2022","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","35193","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits",23
"2022","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","35195","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels",66
"2022","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","35197","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis",43
"2022","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","35198","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands",53
"2022","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","35202","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Algemene Economie",29
"2022","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","35221","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde",36
"2022","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","35441","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Godsdienst",32
"2022","Zuid-Holland","0513","Gouda","reguliere inst.","master","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","44135","M Leren en Innoveren",54
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","80035","Ad Crossmediale Communicatie",48
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","80090","Ad Sociaal Financiele Dienstverlening",65
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","80142","Ad Pedagogisch Educatief Professional",122
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","80004","Ad Facility Management",37
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","80065","Ad Finance & Control",52
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","02NR","Hotelschool The Hague","ECONOMIE","n.v.t. (economie)","34411","B Hotel Management",1266
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","23KJ","Hogeschool der Kunsten Den Haag","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","39112","B Docent Muziek",44
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","34739","B Muziek",458
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","34798","B Dans",20
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","39110","B Autonome Beeldende Kunst",205
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","39111","B Vormgeving",548
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","34145","B Business Studies",288
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","34405","B Communicatie",92
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","34641","B Sociaal-Juridische Dienstverlening",113
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","35516","B Creative Business",835
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34116","B Social Work",483
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","34808","B Opleiding tot leraar Basisonderwijs",653
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","30029","B International Business",1735
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","34035","B Bedrijfskunde",785
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","34402","B Commerciele Economie",613
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","34405","B Communicatie",515
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","34406","B Accountancy",398
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","34419","B European Studies",1193
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","34464","B Bestuurskunde/Overheidsmanagement",664
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","34500","B Facility Management",539
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","34609","B Human Resource Management",557
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","35520","B Finance & Control",896
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","35523","B Ondernemerschap & Retail Management",679
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","39205","B HBO - Rechten",2166
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","39268","B Integrale Veiligheidskunde",1190
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34040","B Sportkunde",725
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34116","B Social Work",1120
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","35158","B Pedagogiek",867
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34091","B Huidtherapie",568
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34560","B Opleiding tot Verpleegkundige",883
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34579","B Voeding en Dietetiek",956
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ONDERWIJS","leraar basisonderwijs","34808","B Opleiding tot leraar Basisonderwijs",368
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","35025","B Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding",936
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","30020","B HBO-ICT",1187
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","30038","B Ruimtelijke Ontwikkeling",161
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","30039","B Mens en Techniek",256
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","34092","B Communication and Multimedia Design",732
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","34263","B Bouwkunde",460
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","34275","B Chemische Technologie",192
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","34279","B Civiele Techniek",201
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","34389","B Industrieel Product Ontwerpen",568
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","44739","M Muziek",252
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","49104","M Sonologie",18
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","49105","M Opera",6
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","49106","M Type and Media",11
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","49114","M Master of Arts in Fine Art and Design",81
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","49238","M Interieurarchitectuur",21
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","25DW","Hogeschool Utrecht","ONDERWIJS","lerarenopleidingen speciaal onderwijs","44103","M Educational Needs",60
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","44135","M Leren en Innoveren",27
"2022","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","master","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","49398","M Integrale Bedrijfsvoering",33
"2022","Zuid-Holland","0546","Leiden","reguliere inst.","associate degree","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","80011","Ad Management in de Zorg",75
"2022","Zuid-Holland","0546","Leiden","reguliere inst.","associate degree","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","80045","Ad Onderwijsondersteuner Gezondheidszorg en Welzijn",-1
"2022","Zuid-Holland","0546","Leiden","reguliere inst.","associate degree","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","80060","Ad Onderwijsondersteuner Omgangskunde",13
"2022","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ECONOMIE","n.v.t. (economie)","34402","B Commerciele Economie",967
"2022","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ECONOMIE","n.v.t. (economie)","34405","B Communicatie",482
"2022","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ECONOMIE","n.v.t. (economie)","34609","B Human Resource Management",463
"2022","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ECONOMIE","n.v.t. (economie)","34641","B Sociaal-Juridische Dienstverlening",386
"2022","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ECONOMIE","n.v.t. (economie)","39205","B HBO - Rechten",960
"2022","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34507","B Toegepaste Psychologie",914
"2022","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34608","B Sociaal Werk",1021
"2022","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34538","B Management in de Zorg",56
"2022","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34560","B Opleiding tot Verpleegkundige",1629
"2022","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34570","B Opleiding tot Fysiotherapeut",596
"2022","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34644","B Vaktherapie",272
"2022","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ONDERWIJS","leraar basisonderwijs","34808","B Opleiding tot leraar Basisonderwijs",1645
"2022","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","34940","B Docent Dans",30
"2022","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","39112","B Docent Muziek",32
"2022","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","35388","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Gezondheidszorg en Welzijn",81
