"STUDIEJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","TYPE_HOGER_ONDERWIJS","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","OPLEIDINGSCODE_ACTUEEL","OPLEIDINGSNAAM_ACTUEEL","AANTAL_EERSTEJAARS_INGESCHREVENEN"
"2023","Utrecht","0344","Utrecht","reguliere inst.","associate degree","00MF","Hogeschool voor de Kunsten Utrecht","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","80144","Ad Design",15
"2023","Utrecht","0344","Utrecht","reguliere inst.","associate degree","10IZ","Marnix Academie","ONDERWIJS","leraar basisonderwijs","80142","Ad Pedagogisch Educatief Professional",45
"2023","Utrecht","0344","Utrecht","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","80030","Ad Schrijftolk",-1
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","ECONOMIE","n.v.t. (economie)","34951","B Kunst en Economie",101
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","34745","B Docent Theater",14
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","39100","B Docent Beeldende Kunst en Vormgeving",31
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","39112","B Docent Muziek",13
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","34739","B Muziek",95
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","34860","B Theater",32
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","39110","B Autonome Beeldende Kunst",34
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","39111","B Vormgeving",258
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","TECHNIEK","n.v.t. (techniek)","30036","B Creative Media and Game Technologies",75
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","10IZ","Marnix Academie","ONDERWIJS","leraar basisonderwijs","34808","B Opleiding tot leraar Basisonderwijs",189
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","30029","B International Business",259
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","34035","B Bedrijfskunde",216
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","34402","B Commerciele Economie",170
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","34405","B Communicatie",156
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","34406","B Accountancy",59
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","34609","B Human Resource Management",83
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","34641","B Sociaal-Juridische Dienstverlening",106
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","34686","B Journalistiek",329
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","35516","B Creative Business",287
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","35517","B Finance, Tax and Advice",33
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","35520","B Finance & Control",67
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","35522","B Logistics Management",22
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","39205","B HBO - Rechten",303
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","39268","B Integrale Veiligheidskunde",218
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34116","B Social Work",347
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","30023","B Medische Hulpverlening",22
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34090","B Farmakunde",97
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34091","B Huidtherapie",90
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34538","B Management in de Zorg",81
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34549","B Optometrie",68
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34560","B Opleiding tot Verpleegkundige",432
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34570","B Opleiding tot Fysiotherapeut",274
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34576","B Mondzorgkunde",70
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34577","B Orthoptie",28
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34578","B Opleiding voor Logopedie",29
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","39252","B Tandprothetiek",24
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","leraar basisonderwijs","34808","B Opleiding tot leraar Basisonderwijs",177
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","34104","B Opleiding tot Leraar Nederlandse Gebarentaal (NGT) / Bacheloropleiding tot Tolk NGT",29
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35193","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits",5
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35195","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels",143
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35196","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Frans",13
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35197","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis",70
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35198","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands",17
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35199","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Scheikunde",8
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35201","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Aardrijkskunde",17
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35221","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde",9
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35254","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Techniek",10
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35255","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Spaans",24
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35261","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Natuurkunde",5
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35301","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Biologie",18
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35388","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Gezondheidszorg en Welzijn",24
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35421","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in omgangskunde",42
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","30020","B HBO-ICT",489
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","34092","B Communication and Multimedia Design",166
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","34267","B Elektrotechniek",58
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","34275","B Chemische Technologie",31
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","34280","B Werktuigbouwkunde",67
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","34396","B Chemie",51
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","34397","B Biologie en Medisch Laboratoriumonderzoek",196
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","34421","B Technische Bedrijfskunde",121
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","39280","B Built Environment",133
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","35146","B Theologie",15
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","35441","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Godsdienst",-1
"2023","Zeeland","0687","Middelburg","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","SECTOROVERSTIJGEND","sectoroverstijgend","30017","B Global Project and Change Management",10
"2023","Zeeland","0687","Middelburg","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","30020","B HBO-ICT",93
"2023","Zeeland","0687","Middelburg","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","30107","B Engineering",38
"2023","Zeeland","0687","Middelburg","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","34074","B Watermanagement",31
"2023","Zeeland","0687","Middelburg","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","34263","B Bouwkunde",41
"2023","Zeeland","0687","Middelburg","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","34279","B Civiele Techniek",44
"2023","Zeeland","0687","Middelburg","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","34396","B Chemie",63
"2023","Zeeland","0687","Middelburg","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","34421","B Technische Bedrijfskunde",13
"2023","Zeeland","0718","Vlissingen","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","80009","Ad Tourism Management",7
"2023","Zeeland","0718","Vlissingen","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","80074","Ad Bedrijfskunde",7
"2023","Zeeland","0718","Vlissingen","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","80177","Ad Food, Business & Innovation",-1
"2023","Zeeland","0718","Vlissingen","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","80140","Ad Sociaal Werk",17
"2023","Zeeland","0718","Vlissingen","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","80142","Ad Pedagogisch Educatief Professional",36
"2023","Zeeland","0718","Vlissingen","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","80020","Ad Technische Bedrijfskunde",14
"2023","Zeeland","0718","Vlissingen","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","80148","Ad Logistiek",6
"2023","Zeeland","0718","Vlissingen","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","80180","Ad Energietransitie Engineer",5
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","30029","B International Business",60
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","34035","B Bedrijfskunde",29
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","34402","B Commerciele Economie",41
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","34405","B Communicatie",21
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","34609","B Human Resource Management",16
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","35520","B Finance & Control",15
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","35524","B Tourism Management",30
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34040","B Sportkunde",18
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34116","B Social Work",93
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","35158","B Pedagogiek",69
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34560","B Opleiding tot Verpleegkundige",112
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","ONDERWIJS","leraar basisonderwijs","34808","B Opleiding tot leraar Basisonderwijs",91
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","34384","B Maritiem Officier",32
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","34390","B Logistics Engineering",17
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","34421","B Technische Bedrijfskunde",-1
"2023","Zuid-Holland","0503","Delft","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","80129","Ad Tuinbouwmanagement",7
"2023","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","30022","B Food Commerce & Technology",27
