"DIPLOMAJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","SOORT_DIPLOMA","GESLACHT","AANTAL_GEDIPLOMEERDEN"
"2021","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",18
"2021","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",110
"2021","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","MAN",-1
"2021","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","VROUW",56
"2021","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","hbo associate degree","MAN",-1
"2021","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","hbo associate degree","VROUW",7
"2021","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","MAN",120
"2021","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VROUW",265
"2021","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","hbo master","VROUW",-1
"2021","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","hbo master","MAN",59
"2021","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","hbo master","VROUW",81
"2021","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","SECTOROVERSTIJGEND","sectoroverstijgend","hbo master","MAN",21
"2021","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","SECTOROVERSTIJGEND","sectoroverstijgend","hbo master","VROUW",16
"2021","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",624
"2021","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",308
"2021","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","hbo master","MAN",19
"2021","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","hbo master","VROUW",9
"2021","Utrecht","0344","Utrecht","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","MAN",-1
"2021","Utrecht","0344","Utrecht","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",6
"2021","Utrecht","0344","Utrecht","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","VROUW",15
"2021","Utrecht","0344","Utrecht","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","MAN",-1
"2021","Utrecht","0344","Utrecht","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VROUW",-1
"2021","Utrecht","0344","Utrecht","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","hbo master","MAN",-1
"2021","Utrecht","0344","Utrecht","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","hbo master","VROUW",-1
"2021","Zeeland","0687","Middelburg","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",165
"2021","Zeeland","0687","Middelburg","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",47
"2021","Zeeland","0687","Middelburg","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo master","MAN",7
"2021","Zeeland","0687","Middelburg","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo master","VROUW",-1
"2021","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","hbo associate degree","MAN",-1
"2021","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","hbo associate degree","VROUW",-1
"2021","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",89
"2021","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",95
"2021","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","MAN",-1
"2021","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","VROUW",20
"2021","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","MAN",27
"2021","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",104
"2021","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","MAN",8
"2021","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VROUW",115
"2021","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",15
"2021","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",35
"2021","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo associate degree","MAN",-1
"2021","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo associate degree","VROUW",-1
"2021","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",58
"2021","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",10
"2021","Zuid-Holland","0503","Delft","reguliere inst.","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo associate degree","MAN",-1
"2021","Zuid-Holland","0503","Delft","reguliere inst.","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo associate degree","VROUW",-1
"2021","Zuid-Holland","0503","Delft","reguliere inst.","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo bachelor","MAN",36
"2021","Zuid-Holland","0503","Delft","reguliere inst.","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo bachelor","VROUW",48
"2021","Zuid-Holland","0503","Delft","reguliere inst.","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",52
"2021","Zuid-Holland","0503","Delft","reguliere inst.","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",9
"2021","Zuid-Holland","0503","Delft","reguliere inst.","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",310
"2021","Zuid-Holland","0503","Delft","reguliere inst.","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",51
"2021","Zuid-Holland","0505","Dordrecht","reguliere inst.","25BA","Christelijke Hogeschool Ede","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","MAN",-1
"2021","Zuid-Holland","0505","Dordrecht","reguliere inst.","25BA","Christelijke Hogeschool Ede","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","VROUW",29
"2021","Zuid-Holland","0505","Dordrecht","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",8
"2021","Zuid-Holland","0505","Dordrecht","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",37
"2021","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","MAN",-1
"2021","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","VROUW",31
"2021","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",9
"2021","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",23
"2021","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",117
"2021","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","MAN",21
"2021","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VROUW",29
"2021","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","hbo master","MAN",-1
"2021","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","hbo master","VROUW",5
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","02NR","Hotelschool The Hague","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",110
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","02NR","Hotelschool The Hague","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",173
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","MAN",5
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VROUW",-1
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","MAN",97
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VROUW",157
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","MAN",90
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","VROUW",101
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","MAN",-1
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","VROUW",18
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","hbo associate degree","MAN",7
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","hbo associate degree","VROUW",12
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",52
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",143
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","VROUW",11
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","MAN",16
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",30
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",13
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",60
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","hbo master","MAN",-1
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","hbo master","VROUW",11
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","MAN",16
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","VROUW",8
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",682
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",902
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","MAN",106
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",222
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","MAN",28
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VROUW",299
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",11
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",50
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","MAN",48
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VROUW",31
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",326
"2021","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",180
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",129
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",265
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","MAN",57
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",241
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo master","VROUW",7
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo associate degree","MAN",5
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo associate degree","VROUW",31
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","MAN",78
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VROUW",334
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","MAN",6
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","VROUW",33
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",27
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",180
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","MAN",-1
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VROUW",5
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","hbo associate degree","VROUW",7
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","MAN",5
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VROUW",59
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",181
"2021","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",172
"2021","Zuid-Holland","0599","Rotterdam","reguliere inst.","14NI","Codarts, Hogeschool voor de Kunsten","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","MAN",11
"2021","Zuid-Holland","0599","Rotterdam","reguliere inst.","14NI","Codarts, Hogeschool voor de Kunsten","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VROUW",17
"2021","Zuid-Holland","0599","Rotterdam","reguliere inst.","14NI","Codarts, Hogeschool voor de Kunsten","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo master","VROUW",-1
"2021","Zuid-Holland","0599","Rotterdam","reguliere inst.","14NI","Codarts, Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","MAN",67
