"DIPLOMAJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","SOORT_DIPLOMA","OPLEIDINGSVORM","AANTAL_GEDIPLOMEERDEN"
"2019","Gelderland","0289","Wageningen","reguliere inst.","30TX","Aeres Hogeschool","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo associate degree","DT",-1
"2019","Gelderland","0289","Wageningen","reguliere inst.","30TX","Aeres Hogeschool","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo associate degree","VT",7
"2019","Gelderland","0289","Wageningen","reguliere inst.","30TX","Aeres Hogeschool","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo master","DT",17
"2019","Gelderland","0289","Wageningen","reguliere inst.","30TX","Aeres Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo associate degree","DT",10
"2019","Gelderland","0289","Wageningen","reguliere inst.","30TX","Aeres Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","DT",56
"2019","Gelderland","0289","Wageningen","reguliere inst.","30TX","Aeres Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VT",49
"2019","Groningen","0014","Groningen","reguliere inst.","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","DT",7
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo associate degree","DT",15
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo associate degree","VT",-1
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo bachelor","DT",88
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo bachelor","DU",18
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",1515
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo master","VT",17
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","DT",29
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","VT",16
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","DT",42
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VT",484
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo master","DT",20
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo associate degree","DU",25
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DT",52
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DU",132
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VT",678
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","DT",26
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","DU",79
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","VT",9
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","leraar basisonderwijs","hbo associate degree","DT",31
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",164
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VT",40
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VT",87
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","n.v.t. (onderwijs)","hbo master","DT",15
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","SECTOROVERSTIJGEND","sectoroverstijgend","hbo master","VT",8
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo associate degree","VT",-1
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VT",142
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","hbo master","DT",5
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","VT",40
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","hbo associate degree","DT",27
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","hbo bachelor","DT",32
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VT",738
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","hbo master","VT",-1
"2019","Groningen","0014","Groningen","reguliere inst.","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VT",29
"2019","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","hbo master","DT",14
"2019","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",52
"2019","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo master","DT",18
"2019","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","DT",7
"2019","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","hbo master","DT",46
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","VT",30
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DT",10
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",119
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DT",33
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DU",67
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VT",376
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","DU",18
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","VT",-1
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo associate degree","VT",34
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","DT",9
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VT",356
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",544
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VT",45
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","DT",12
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VT",31
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VT",208
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","hbo master","DT",6
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","VT",66
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VT",59
"2019","Limburg","0983","Venlo","reguliere inst.","21CW","HAS green academy","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo bachelor","VT",86
"2019","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",437
"2019","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",17
"2019","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo associate degree","DT",5
"2019","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VT",164
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","VT",29
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DT",26
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DU",9
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",365
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","DT",5
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VT",72
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",26
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","DT",-1
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VT",88
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","DT",5
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",39
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","DT",34
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","VT",-1
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","DT",48
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VT",65
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","hbo master","VT",14
"2019","Noord-Brabant","0748","Bergen op Zoom","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","DT",22
"2019","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","DT",100
"2019","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DT",105
"2019","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DU",25
"2019","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",922
"2019","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","DT",24
"2019","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","DT",23
"2019","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VT",198
"2019","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo associate degree","DT",33
"2019","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DT",156
"2019","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DU",37
"2019","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VT",189
"2019","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","DT",15
"2019","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",84
"2019","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VT",145
"2019","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo associate degree","DT",6
"2019","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","DT",36
"2019","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","DU",36
"2019","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VT",547
"2019","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","hbo associate degree","VT",73
"2019","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",1076
"2019","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","hbo master","DT",9
"2019","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","hbo master","VT",69
"2019","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VT",286
"2019","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo master","VT",7
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","02NT","Design Academy Eindhoven","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VT",109
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","02NT","Design Academy Eindhoven","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","VT",72
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","DT",17
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","DU",12
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","VT",26
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DT",59
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DU",6
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",853
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","DT",40
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","DT",25
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VT",603
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo master","DT",9
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo master","VT",-1
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo associate degree","DT",47
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo associate degree","DU",-1
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DT",36
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DU",146
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VT",443
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","DT",31
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",33
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","DT",24
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","VT",7
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo associate degree","DT",5
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","DT",46
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VT",115
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo master","DT",36
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo associate degree","DT",63
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","DT",126
"2019","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VT",1110
"2019","Noord-Brabant","0794","Helmond","reguliere inst.","08OK","Pedagogische Hogeschool De Kempel","ONDERWIJS","leraar basisonderwijs","hbo bachelor","DT",17
"2019","Noord-Brabant","0794","Helmond","reguliere inst.","08OK","Pedagogische Hogeschool De Kempel","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",130
"2019","Noord-Brabant","0794","Helmond","reguliere inst.","08OK","Pedagogische Hogeschool De Kempel","ONDERWIJS","n.v.t. (onderwijs)","hbo master","DT",7
"2019","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","DT",124
"2019","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","DU",45
"2019","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","VT",276
"2019","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DT",81
"2019","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DU",11
"2019","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",1044
